pid,bl,tr,trial,condition,period,event
2,68,1,1453,incongruent,6,0
2,68,1,1453,incongruent,7,0
2,68,1,1453,incongruent,8,0
2,68,1,1453,incongruent,9,0
2,68,1,1453,incongruent,10,1
2,68,4,1456,incongruent,1,0
2,68,4,1456,incongruent,2,0
2,68,4,1456,incongruent,3,0
2,68,4,1456,incongruent,4,0
2,68,4,1456,incongruent,5,0
2,68,4,1456,incongruent,6,0
2,68,4,1456,incongruent,7,0
2,68,4,1456,incongruent,8,0
2,68,4,1456,incongruent,9,0
2,68,4,1456,incongruent,10,0
2,68,4,1456,incongruent,11,1
2,68,9,1461,congruent,1,0
2,68,9,1461,congruent,2,0
2,68,9,1461,congruent,3,0
2,68,9,1461,congruent,4,0
2,68,9,1461,congruent,5,0
2,68,9,1461,congruent,6,0
2,68,9,1461,congruent,7,0
2,68,9,1461,congruent,8,0
2,68,9,1461,congruent,9,0
2,68,9,1461,congruent,10,0
2,68,9,1461,congruent,11,0
2,68,9,1461,congruent,12,1
2,68,14,1466,congruent,1,0
2,68,14,1466,congruent,2,0
2,68,14,1466,congruent,3,0
2,68,14,1466,congruent,4,0
2,68,14,1466,congruent,5,0
2,68,14,1466,congruent,6,0
2,68,14,1466,congruent,7,0
2,68,14,1466,congruent,8,0
2,68,14,1466,congruent,9,1
2,69,1,1475,congruent,1,0
2,69,1,1475,congruent,2,0
2,69,1,1475,congruent,3,0
2,69,1,1475,congruent,4,0
2,69,1,1475,congruent,5,0
2,69,1,1475,congruent,6,0
2,69,1,1475,congruent,7,1
2,69,12,1486,incongruent,1,0
2,69,12,1486,incongruent,2,0
2,69,12,1486,incongruent,3,0
2,69,12,1486,incongruent,4,0
2,69,12,1486,incongruent,5,0
2,69,12,1486,incongruent,6,0
2,69,12,1486,incongruent,7,0
2,69,12,1486,incongruent,8,0
2,69,12,1486,incongruent,9,0
2,69,12,1486,incongruent,10,1
2,69,14,1488,incongruent,1,0
2,69,14,1488,incongruent,2,0
2,69,14,1488,incongruent,3,0
2,69,14,1488,incongruent,4,0
2,69,14,1488,incongruent,5,0
2,69,14,1488,incongruent,6,0
2,69,14,1488,incongruent,7,0
2,69,14,1488,incongruent,8,0
2,69,14,1488,incongruent,9,0
2,69,14,1488,incongruent,10,1
2,69,20,1494,congruent,1,0
2,69,20,1494,congruent,2,0
2,69,20,1494,congruent,3,0
2,69,20,1494,congruent,4,0
2,69,20,1494,congruent,5,0
2,69,20,1494,congruent,6,0
2,69,20,1494,congruent,7,0
2,69,20,1494,congruent,8,0
2,69,20,1494,congruent,9,0
2,69,20,1494,congruent,10,1
2,70,6,1502,congruent,1,0
2,70,6,1502,congruent,2,0
2,70,6,1502,congruent,3,0
2,70,6,1502,congruent,4,0
2,70,6,1502,congruent,5,0
2,70,6,1502,congruent,6,0
2,70,6,1502,congruent,7,0
2,70,6,1502,congruent,8,0
2,70,6,1502,congruent,9,0
2,70,6,1502,congruent,10,1
2,70,8,1504,congruent,1,0
2,70,8,1504,congruent,2,0
2,70,8,1504,congruent,3,0
2,70,8,1504,congruent,4,0
2,70,8,1504,congruent,5,0
2,70,8,1504,congruent,6,1
2,70,9,1505,incongruent,1,0
2,70,9,1505,incongruent,2,0
2,70,9,1505,incongruent,3,0
2,70,9,1505,incongruent,4,0
2,70,9,1505,incongruent,5,0
2,70,9,1505,incongruent,6,1
2,70,16,1512,incongruent,1,0
2,70,16,1512,incongruent,2,0
2,70,16,1512,incongruent,3,0
2,70,16,1512,incongruent,4,0
2,70,16,1512,incongruent,5,0
2,70,16,1512,incongruent,6,0
2,70,16,1512,incongruent,7,0
2,70,16,1512,incongruent,8,0
2,70,16,1512,incongruent,9,0
2,70,16,1512,incongruent,10,1
2,71,1,1519,blank,1,0
2,71,1,1519,blank,2,0
2,71,1,1519,blank,3,0
2,71,1,1519,blank,4,0
2,71,1,1519,blank,5,0
2,71,1,1519,blank,6,0
2,71,1,1519,blank,7,0
2,71,1,1519,blank,8,0
2,71,1,1519,blank,9,0
2,71,1,1519,blank,10,0
2,71,1,1519,blank,11,0
2,71,1,1519,blank,12,1
2,71,2,1520,blank,1,0
2,71,2,1520,blank,2,0
2,71,2,1520,blank,3,0
2,71,2,1520,blank,4,0
2,71,2,1520,blank,5,0
2,71,2,1520,blank,6,0
2,71,2,1520,blank,7,0
2,71,2,1520,blank,8,0
2,71,2,1520,blank,9,0
2,71,2,1520,blank,10,0
2,71,2,1520,blank,11,1
2,71,3,1521,blank,1,0
2,71,3,1521,blank,2,0
2,71,3,1521,blank,3,0
2,71,3,1521,blank,4,0
2,71,3,1521,blank,5,0
2,71,3,1521,blank,6,0
2,71,3,1521,blank,7,0
2,71,3,1521,blank,8,0
2,71,3,1521,blank,9,0
2,71,3,1521,blank,10,1
2,71,4,1522,blank,1,0
2,71,4,1522,blank,2,0
2,71,4,1522,blank,3,0
2,71,4,1522,blank,4,0
2,71,4,1522,blank,5,0
2,71,4,1522,blank,6,0
2,71,4,1522,blank,7,0
2,71,4,1522,blank,8,0
2,71,4,1522,blank,9,1
2,71,5,1523,blank,1,0
2,71,5,1523,blank,2,0
2,71,5,1523,blank,3,0
2,71,5,1523,blank,4,0
2,71,5,1523,blank,5,0
2,71,5,1523,blank,6,0
2,71,5,1523,blank,7,0
2,71,5,1523,blank,8,0
2,71,5,1523,blank,9,0
2,71,5,1523,blank,10,1
2,71,6,1524,blank,1,0
2,71,6,1524,blank,2,0
2,71,6,1524,blank,3,0
2,71,6,1524,blank,4,0
2,71,6,1524,blank,5,0
2,71,6,1524,blank,6,0
2,71,6,1524,blank,7,0
2,71,6,1524,blank,8,0
2,71,6,1524,blank,9,1
2,71,7,1525,blank,1,0
2,71,7,1525,blank,2,0
2,71,7,1525,blank,3,0
2,71,7,1525,blank,4,0
2,71,7,1525,blank,5,0
2,71,7,1525,blank,6,0
2,71,7,1525,blank,7,0
2,71,7,1525,blank,8,0
2,71,7,1525,blank,9,0
2,71,7,1525,blank,10,0
2,71,7,1525,blank,11,0
2,71,7,1525,blank,12,0
2,71,7,1525,blank,13,0
2,71,7,1525,blank,14,1
2,71,8,1526,blank,1,0
2,71,8,1526,blank,2,0
2,71,8,1526,blank,3,0
2,71,8,1526,blank,4,0
2,71,8,1526,blank,5,0
2,71,8,1526,blank,6,0
2,71,8,1526,blank,7,0
2,71,8,1526,blank,8,0
2,71,8,1526,blank,9,1
2,71,9,1527,blank,1,0
2,71,9,1527,blank,2,0
2,71,9,1527,blank,3,0
2,71,9,1527,blank,4,0
2,71,9,1527,blank,5,0
2,71,9,1527,blank,6,0
2,71,9,1527,blank,7,0
2,71,9,1527,blank,8,0
2,71,9,1527,blank,9,0
2,71,9,1527,blank,10,1
2,71,10,1528,blank,1,0
2,71,10,1528,blank,2,0
2,71,10,1528,blank,3,0
2,71,10,1528,blank,4,0
2,71,10,1528,blank,5,0
2,71,10,1528,blank,6,0
2,71,10,1528,blank,7,0
2,71,10,1528,blank,8,0
2,71,10,1528,blank,9,0
2,71,10,1528,blank,10,1
2,71,11,1529,blank,1,0
2,71,11,1529,blank,2,0
2,71,11,1529,blank,3,0
2,71,11,1529,blank,4,0
2,71,11,1529,blank,5,0
2,71,11,1529,blank,6,0
2,71,11,1529,blank,7,0
2,71,11,1529,blank,8,0
2,71,11,1529,blank,9,0
2,71,11,1529,blank,10,1
2,71,12,1530,blank,1,0
2,71,12,1530,blank,2,0
2,71,12,1530,blank,3,0
2,71,12,1530,blank,4,0
2,71,12,1530,blank,5,0
2,71,12,1530,blank,6,0
2,71,12,1530,blank,7,0
2,71,12,1530,blank,8,0
2,71,12,1530,blank,9,0
2,71,12,1530,blank,10,1
2,71,13,1531,blank,1,0
2,71,13,1531,blank,2,0
2,71,13,1531,blank,3,0
2,71,13,1531,blank,4,0
2,71,13,1531,blank,5,0
2,71,13,1531,blank,6,0
2,71,13,1531,blank,7,0
2,71,13,1531,blank,8,0
2,71,13,1531,blank,9,0
2,71,13,1531,blank,10,1
2,71,14,1532,blank,1,0
2,71,14,1532,blank,2,0
2,71,14,1532,blank,3,0
2,71,14,1532,blank,4,0
2,71,14,1532,blank,5,0
2,71,14,1532,blank,6,0
2,71,14,1532,blank,7,0
2,71,14,1532,blank,8,0
2,71,14,1532,blank,9,0
2,71,14,1532,blank,10,1
2,71,15,1533,blank,1,0
2,71,15,1533,blank,2,0
2,71,15,1533,blank,3,0
2,71,15,1533,blank,4,0
2,71,15,1533,blank,5,0
2,71,15,1533,blank,6,0
2,71,15,1533,blank,7,0
2,71,15,1533,blank,8,0
2,71,15,1533,blank,9,0
2,71,15,1533,blank,10,0
2,71,15,1533,blank,11,1
2,71,16,1534,blank,1,0
2,71,16,1534,blank,2,0
2,71,16,1534,blank,3,0
2,71,16,1534,blank,4,0
2,71,16,1534,blank,5,0
2,71,16,1534,blank,6,0
2,71,16,1534,blank,7,0
2,71,16,1534,blank,8,0
2,71,16,1534,blank,9,0
2,71,16,1534,blank,10,1
2,71,17,1535,blank,1,0
2,71,17,1535,blank,2,0
2,71,17,1535,blank,3,0
2,71,17,1535,blank,4,0
2,71,17,1535,blank,5,0
2,71,17,1535,blank,6,0
2,71,17,1535,blank,7,0
2,71,17,1535,blank,8,0
2,71,17,1535,blank,9,0
2,71,17,1535,blank,10,1
2,71,18,1536,blank,1,0
2,71,18,1536,blank,2,0
2,71,18,1536,blank,3,0
2,71,18,1536,blank,4,0
2,71,18,1536,blank,5,0
2,71,18,1536,blank,6,0
2,71,18,1536,blank,7,0
2,71,18,1536,blank,8,0
2,71,18,1536,blank,9,0
2,71,18,1536,blank,10,1
2,71,19,1537,blank,1,0
2,71,19,1537,blank,2,0
2,71,19,1537,blank,3,0
2,71,19,1537,blank,4,0
2,71,19,1537,blank,5,0
2,71,19,1537,blank,6,0
2,71,19,1537,blank,7,0
2,71,19,1537,blank,8,0
2,71,19,1537,blank,9,1
2,71,20,1538,blank,1,0
2,71,20,1538,blank,2,0
2,71,20,1538,blank,3,0
2,71,20,1538,blank,4,0
2,71,20,1538,blank,5,0
2,71,20,1538,blank,6,0
2,71,20,1538,blank,7,0
2,71,20,1538,blank,8,0
2,71,20,1538,blank,9,0
2,71,20,1538,blank,10,1
2,71,21,1539,blank,1,0
2,71,21,1539,blank,2,0
2,71,21,1539,blank,3,0
2,71,21,1539,blank,4,0
2,71,21,1539,blank,5,0
2,71,21,1539,blank,6,0
2,71,21,1539,blank,7,0
2,71,21,1539,blank,8,0
2,71,21,1539,blank,9,0
2,71,21,1539,blank,10,1
2,71,22,1540,blank,1,0
2,71,22,1540,blank,2,0
2,71,22,1540,blank,3,0
2,71,22,1540,blank,4,0
2,71,22,1540,blank,5,0
2,71,22,1540,blank,6,0
2,71,22,1540,blank,7,0
2,71,22,1540,blank,8,0
2,71,22,1540,blank,9,0
2,71,22,1540,blank,10,0
2,71,22,1540,blank,11,0
2,71,22,1540,blank,12,0
2,71,22,1540,blank,13,1
3,2,9,9,incongruent,1,0
3,2,9,9,incongruent,2,0
3,2,9,9,incongruent,3,0
3,2,9,9,incongruent,4,0
3,2,9,9,incongruent,5,0
3,2,9,9,incongruent,6,0
3,2,9,9,incongruent,7,0
3,2,9,9,incongruent,8,0
3,2,9,9,incongruent,9,0
3,2,9,9,incongruent,10,0
3,2,9,9,incongruent,11,0
3,2,9,9,incongruent,12,1
3,2,10,10,congruent,1,0
3,2,10,10,congruent,2,0
3,2,10,10,congruent,3,0
3,2,10,10,congruent,4,0
3,2,10,10,congruent,5,0
3,2,10,10,congruent,6,0
3,2,10,10,congruent,7,0
3,2,10,10,congruent,8,0
3,2,10,10,congruent,9,0
3,2,10,10,congruent,10,0
3,2,10,10,congruent,11,1
3,2,11,11,incongruent,1,0
3,2,11,11,incongruent,2,0
3,2,11,11,incongruent,3,0
3,2,11,11,incongruent,4,0
3,2,11,11,incongruent,5,0
3,2,11,11,incongruent,6,0
3,2,11,11,incongruent,7,0
3,2,11,11,incongruent,8,0
3,2,11,11,incongruent,9,0
3,2,11,11,incongruent,10,0
3,2,11,11,incongruent,11,0
3,2,11,11,incongruent,12,1
3,2,18,18,congruent,1,0
3,2,18,18,congruent,2,0
3,2,18,18,congruent,3,0
3,2,18,18,congruent,4,0
3,2,18,18,congruent,5,0
3,2,18,18,congruent,6,0
3,2,18,18,congruent,7,0
3,2,18,18,congruent,8,0
3,2,18,18,congruent,9,0
3,2,18,18,congruent,10,0
3,2,18,18,congruent,11,0
3,2,18,18,congruent,12,0
3,2,18,18,congruent,13,0
3,2,18,18,congruent,14,1
3,3,2,24,congruent,1,0
3,3,2,24,congruent,2,0
3,3,2,24,congruent,3,0
3,3,2,24,congruent,4,0
3,3,2,24,congruent,5,0
3,3,2,24,congruent,6,1
3,3,7,29,congruent,1,0
3,3,7,29,congruent,2,0
3,3,7,29,congruent,3,0
3,3,7,29,congruent,4,0
3,3,7,29,congruent,5,0
3,3,7,29,congruent,6,0
3,3,7,29,congruent,7,0
3,3,7,29,congruent,8,0
3,3,7,29,congruent,9,0
3,3,7,29,congruent,10,0
3,3,7,29,congruent,11,0
3,3,7,29,congruent,12,1
3,3,13,35,incongruent,1,0
3,3,13,35,incongruent,2,0
3,3,13,35,incongruent,3,0
3,3,13,35,incongruent,4,0
3,3,13,35,incongruent,5,0
3,3,13,35,incongruent,6,0
3,3,13,35,incongruent,7,0
3,3,13,35,incongruent,8,0
3,3,13,35,incongruent,9,0
3,3,13,35,incongruent,10,0
3,3,13,35,incongruent,11,0
3,3,13,35,incongruent,12,0
3,3,13,35,incongruent,13,0
3,3,13,35,incongruent,14,0
3,3,13,35,incongruent,15,0
3,3,20,42,incongruent,1,0
3,3,20,42,incongruent,2,0
3,3,20,42,incongruent,3,0
3,3,20,42,incongruent,4,0
3,3,20,42,incongruent,5,0
3,3,20,42,incongruent,6,0
3,3,20,42,incongruent,7,0
3,3,20,42,incongruent,8,0
3,3,20,42,incongruent,9,0
3,3,20,42,incongruent,10,1
3,4,5,49,incongruent,1,0
3,4,5,49,incongruent,2,0
3,4,5,49,incongruent,3,0
3,4,5,49,incongruent,4,0
3,4,5,49,incongruent,5,0
3,4,5,49,incongruent,6,0
3,4,5,49,incongruent,7,0
3,4,5,49,incongruent,8,0
3,4,5,49,incongruent,9,0
3,4,5,49,incongruent,10,0
3,4,5,49,incongruent,11,0
3,4,5,49,incongruent,12,0
3,4,5,49,incongruent,13,0
3,4,5,49,incongruent,14,0
3,4,5,49,incongruent,15,1
3,4,11,55,congruent,1,0
3,4,11,55,congruent,2,0
3,4,11,55,congruent,3,0
3,4,11,55,congruent,4,0
3,4,11,55,congruent,5,0
3,4,11,55,congruent,6,0
3,4,11,55,congruent,7,0
3,4,11,55,congruent,8,1
3,4,14,58,incongruent,1,0
3,4,14,58,incongruent,2,0
3,4,14,58,incongruent,3,0
3,4,14,58,incongruent,4,0
3,4,14,58,incongruent,5,0
3,4,14,58,incongruent,6,0
3,4,14,58,incongruent,7,0
3,4,14,58,incongruent,8,0
3,4,14,58,incongruent,9,0
3,4,14,58,incongruent,10,0
3,4,14,58,incongruent,11,0
3,4,14,58,incongruent,12,0
3,4,14,58,incongruent,13,0
3,4,14,58,incongruent,14,0
3,4,14,58,incongruent,15,0
3,4,22,66,congruent,1,0
3,4,22,66,congruent,2,0
3,4,22,66,congruent,3,0
3,4,22,66,congruent,4,0
3,4,22,66,congruent,5,1
3,5,1,67,congruent,1,0
3,5,1,67,congruent,2,0
3,5,1,67,congruent,3,0
3,5,1,67,congruent,4,0
3,5,1,67,congruent,5,1
3,5,6,72,incongruent,1,0
3,5,6,72,incongruent,2,0
3,5,6,72,incongruent,3,0
3,5,6,72,incongruent,4,0
3,5,6,72,incongruent,5,0
3,5,6,72,incongruent,6,0
3,5,6,72,incongruent,7,0
3,5,6,72,incongruent,8,0
3,5,6,72,incongruent,9,0
3,5,6,72,incongruent,10,0
3,5,6,72,incongruent,11,1
3,5,12,78,congruent,1,0
3,5,12,78,congruent,2,0
3,5,12,78,congruent,3,0
3,5,12,78,congruent,4,0
3,5,12,78,congruent,5,1
3,5,22,88,incongruent,1,0
3,5,22,88,incongruent,2,0
3,5,22,88,incongruent,3,0
3,5,22,88,incongruent,4,0
3,5,22,88,incongruent,5,0
3,5,22,88,incongruent,6,0
3,5,22,88,incongruent,7,0
3,5,22,88,incongruent,8,0
3,5,22,88,incongruent,9,0
3,5,22,88,incongruent,10,0
3,5,22,88,incongruent,11,0
3,5,22,88,incongruent,12,1
3,6,10,98,incongruent,1,0
3,6,10,98,incongruent,2,0
3,6,10,98,incongruent,3,0
3,6,10,98,incongruent,4,0
3,6,10,98,incongruent,5,0
3,6,10,98,incongruent,6,0
3,6,10,98,incongruent,7,0
3,6,10,98,incongruent,8,0
3,6,10,98,incongruent,9,0
3,6,10,98,incongruent,10,0
3,6,10,98,incongruent,11,0
3,6,10,98,incongruent,12,0
3,6,10,98,incongruent,13,0
3,6,10,98,incongruent,14,0
3,6,10,98,incongruent,15,0
3,6,16,104,congruent,1,0
3,6,16,104,congruent,2,0
3,6,16,104,congruent,3,0
3,6,16,104,congruent,4,0
3,6,16,104,congruent,5,0
3,6,16,104,congruent,6,0
3,6,16,104,congruent,7,0
3,6,16,104,congruent,8,0
3,6,16,104,congruent,9,0
3,6,16,104,congruent,10,0
3,6,16,104,congruent,11,0
3,6,16,104,congruent,12,0
3,6,16,104,congruent,13,0
3,6,16,104,congruent,14,0
3,6,16,104,congruent,15,0
3,6,18,106,congruent,1,0
3,6,18,106,congruent,2,0
3,6,18,106,congruent,3,0
3,6,18,106,congruent,4,0
3,6,18,106,congruent,5,0
3,6,18,106,congruent,6,0
3,6,18,106,congruent,7,0
3,6,18,106,congruent,8,1
3,6,19,107,incongruent,1,0
3,6,19,107,incongruent,2,0
3,6,19,107,incongruent,3,0
3,6,19,107,incongruent,4,0
3,6,19,107,incongruent,5,0
3,6,19,107,incongruent,6,0
3,6,19,107,incongruent,7,0
3,6,19,107,incongruent,8,0
3,6,19,107,incongruent,9,0
3,6,19,107,incongruent,10,0
3,6,19,107,incongruent,11,0
3,6,19,107,incongruent,12,0
3,6,19,107,incongruent,13,0
3,6,19,107,incongruent,14,0
3,6,19,107,incongruent,15,0
3,7,5,115,congruent,1,0
3,7,5,115,congruent,2,0
3,7,5,115,congruent,3,0
3,7,5,115,congruent,4,0
3,7,5,115,congruent,5,0
3,7,5,115,congruent,6,0
3,7,5,115,congruent,7,0
3,7,5,115,congruent,8,0
3,7,5,115,congruent,9,0
3,7,5,115,congruent,10,0
3,7,5,115,congruent,11,0
3,7,5,115,congruent,12,0
3,7,5,115,congruent,13,1
3,7,7,117,incongruent,1,0
3,7,7,117,incongruent,2,0
3,7,7,117,incongruent,3,0
3,7,7,117,incongruent,4,0
3,7,7,117,incongruent,5,0
3,7,7,117,incongruent,6,0
3,7,7,117,incongruent,7,0
3,7,7,117,incongruent,8,0
3,7,7,117,incongruent,9,0
3,7,7,117,incongruent,10,0
3,7,7,117,incongruent,11,1
3,7,12,122,incongruent,1,0
3,7,12,122,incongruent,2,0
3,7,12,122,incongruent,3,0
3,7,12,122,incongruent,4,0
3,7,12,122,incongruent,5,0
3,7,12,122,incongruent,6,1
3,7,21,131,congruent,1,0
3,7,21,131,congruent,2,0
3,7,21,131,congruent,3,0
3,7,21,131,congruent,4,0
3,7,21,131,congruent,5,0
3,7,21,131,congruent,6,0
3,7,21,131,congruent,7,0
3,7,21,131,congruent,8,0
3,7,21,131,congruent,9,0
3,7,21,131,congruent,10,0
3,7,21,131,congruent,11,0
3,7,21,131,congruent,12,1
3,8,1,133,blank,1,0
3,8,1,133,blank,2,0
3,8,1,133,blank,3,0
3,8,1,133,blank,4,0
3,8,1,133,blank,5,0
3,8,1,133,blank,6,0
3,8,1,133,blank,7,0
3,8,1,133,blank,8,0
3,8,1,133,blank,9,0
3,8,1,133,blank,10,0
3,8,1,133,blank,11,0
3,8,1,133,blank,12,1
3,8,2,134,blank,1,0
3,8,2,134,blank,2,0
3,8,2,134,blank,3,0
3,8,2,134,blank,4,0
3,8,2,134,blank,5,0
3,8,2,134,blank,6,0
3,8,2,134,blank,7,0
3,8,2,134,blank,8,0
3,8,2,134,blank,9,0
3,8,2,134,blank,10,0
3,8,2,134,blank,11,1
3,8,3,135,blank,1,0
3,8,3,135,blank,2,0
3,8,3,135,blank,3,0
3,8,3,135,blank,4,0
3,8,3,135,blank,5,0
3,8,3,135,blank,6,0
3,8,3,135,blank,7,0
3,8,3,135,blank,8,0
3,8,3,135,blank,9,0
3,8,3,135,blank,10,1
3,8,4,136,blank,1,0
3,8,4,136,blank,2,0
3,8,4,136,blank,3,0
3,8,4,136,blank,4,0
3,8,4,136,blank,5,0
3,8,4,136,blank,6,0
3,8,4,136,blank,7,0
3,8,4,136,blank,8,1
3,8,5,137,blank,1,0
3,8,5,137,blank,2,0
3,8,5,137,blank,3,0
3,8,5,137,blank,4,0
3,8,5,137,blank,5,0
3,8,5,137,blank,6,0
3,8,5,137,blank,7,0
3,8,5,137,blank,8,0
3,8,5,137,blank,9,0
3,8,5,137,blank,10,0
3,8,5,137,blank,11,1
3,8,6,138,blank,1,0
3,8,6,138,blank,2,0
3,8,6,138,blank,3,0
3,8,6,138,blank,4,0
3,8,6,138,blank,5,0
3,8,6,138,blank,6,0
3,8,6,138,blank,7,0
3,8,6,138,blank,8,1
3,8,7,139,blank,1,0
3,8,7,139,blank,2,0
3,8,7,139,blank,3,0
3,8,7,139,blank,4,0
3,8,7,139,blank,5,0
3,8,7,139,blank,6,0
3,8,7,139,blank,7,0
3,8,7,139,blank,8,1
3,8,8,140,blank,1,0
3,8,8,140,blank,2,0
3,8,8,140,blank,3,0
3,8,8,140,blank,4,0
3,8,8,140,blank,5,0
3,8,8,140,blank,6,0
3,8,8,140,blank,7,1
3,8,9,141,blank,1,0
3,8,9,141,blank,2,0
3,8,9,141,blank,3,0
3,8,9,141,blank,4,0
3,8,9,141,blank,5,0
3,8,9,141,blank,6,0
3,8,9,141,blank,7,0
3,8,9,141,blank,8,0
3,8,9,141,blank,9,0
3,8,9,141,blank,10,1
3,8,10,142,blank,1,0
3,8,10,142,blank,2,0
3,8,10,142,blank,3,0
3,8,10,142,blank,4,0
3,8,10,142,blank,5,0
3,8,10,142,blank,6,0
3,8,10,142,blank,7,0
3,8,10,142,blank,8,0
3,8,10,142,blank,9,1
3,8,11,143,blank,1,0
3,8,11,143,blank,2,0
3,8,11,143,blank,3,0
3,8,11,143,blank,4,0
3,8,11,143,blank,5,0
3,8,11,143,blank,6,0
3,8,11,143,blank,7,0
3,8,11,143,blank,8,0
3,8,11,143,blank,9,0
3,8,11,143,blank,10,0
3,8,11,143,blank,11,1
3,8,12,144,blank,1,0
3,8,12,144,blank,2,0
3,8,12,144,blank,3,0
3,8,12,144,blank,4,0
3,8,12,144,blank,5,0
3,8,12,144,blank,6,0
3,8,12,144,blank,7,0
3,8,12,144,blank,8,0
3,8,12,144,blank,9,0
3,8,12,144,blank,10,0
3,8,12,144,blank,11,1
3,8,13,145,blank,1,0
3,8,13,145,blank,2,0
3,8,13,145,blank,3,0
3,8,13,145,blank,4,0
3,8,13,145,blank,5,0
3,8,13,145,blank,6,0
3,8,13,145,blank,7,1
3,8,14,146,blank,1,0
3,8,14,146,blank,2,0
3,8,14,146,blank,3,0
3,8,14,146,blank,4,0
3,8,14,146,blank,5,0
3,8,14,146,blank,6,1
3,8,15,147,blank,1,0
3,8,15,147,blank,2,0
3,8,15,147,blank,3,0
3,8,15,147,blank,4,0
3,8,15,147,blank,5,0
3,8,15,147,blank,6,0
3,8,15,147,blank,7,0
3,8,15,147,blank,8,0
3,8,15,147,blank,9,0
3,8,15,147,blank,10,0
3,8,15,147,blank,11,1
3,8,16,148,blank,1,0
3,8,16,148,blank,2,0
3,8,16,148,blank,3,0
3,8,16,148,blank,4,0
3,8,16,148,blank,5,0
3,8,16,148,blank,6,0
3,8,16,148,blank,7,0
3,8,16,148,blank,8,1
3,8,17,149,blank,1,0
3,8,17,149,blank,2,0
3,8,17,149,blank,3,0
3,8,17,149,blank,4,0
3,8,17,149,blank,5,0
3,8,17,149,blank,6,0
3,8,17,149,blank,7,1
3,8,18,150,blank,1,0
3,8,18,150,blank,2,0
3,8,18,150,blank,3,0
3,8,18,150,blank,4,0
3,8,18,150,blank,5,0
3,8,18,150,blank,6,0
3,8,18,150,blank,7,0
3,8,18,150,blank,8,0
3,8,18,150,blank,9,0
3,8,18,150,blank,10,1
3,8,19,151,blank,1,0
3,8,19,151,blank,2,0
3,8,19,151,blank,3,0
3,8,19,151,blank,4,0
3,8,19,151,blank,5,0
3,8,19,151,blank,6,0
3,8,19,151,blank,7,0
3,8,19,151,blank,8,0
3,8,19,151,blank,9,0
3,8,19,151,blank,10,0
3,8,19,151,blank,11,1
3,8,20,152,blank,1,0
3,8,20,152,blank,2,0
3,8,20,152,blank,3,0
3,8,20,152,blank,4,0
3,8,20,152,blank,5,0
3,8,20,152,blank,6,0
3,8,20,152,blank,7,0
3,8,20,152,blank,8,0
3,8,20,152,blank,9,1
3,8,21,153,blank,1,0
3,8,21,153,blank,2,0
3,8,21,153,blank,3,0
3,8,21,153,blank,4,0
3,8,21,153,blank,5,0
3,8,21,153,blank,6,0
3,8,21,153,blank,7,1
3,8,22,154,blank,1,0
3,8,22,154,blank,2,0
3,8,22,154,blank,3,0
3,8,22,154,blank,4,0
3,8,22,154,blank,5,0
3,8,22,154,blank,6,0
3,8,22,154,blank,7,0
3,8,22,154,blank,8,0
3,8,22,154,blank,9,1
3,9,5,159,congruent,1,0
3,9,5,159,congruent,2,0
3,9,5,159,congruent,3,0
3,9,5,159,congruent,4,0
3,9,5,159,congruent,5,0
3,9,5,159,congruent,6,0
3,9,5,159,congruent,7,1
3,9,7,161,incongruent,1,0
3,9,7,161,incongruent,2,0
3,9,7,161,incongruent,3,0
3,9,7,161,incongruent,4,0
3,9,7,161,incongruent,5,0
3,9,7,161,incongruent,6,0
3,9,7,161,incongruent,7,0
3,9,7,161,incongruent,8,0
3,9,7,161,incongruent,9,0
3,9,7,161,incongruent,10,0
3,9,7,161,incongruent,11,0
3,9,7,161,incongruent,12,0
3,9,7,161,incongruent,13,0
3,9,7,161,incongruent,14,0
3,9,7,161,incongruent,15,0
3,9,12,166,incongruent,1,0
3,9,12,166,incongruent,2,0
3,9,12,166,incongruent,3,0
3,9,12,166,incongruent,4,0
3,9,12,166,incongruent,5,0
3,9,12,166,incongruent,6,0
3,9,12,166,incongruent,7,0
3,9,12,166,incongruent,8,0
3,9,12,166,incongruent,9,0
3,9,12,166,incongruent,10,0
3,9,12,166,incongruent,11,0
3,9,12,166,incongruent,12,1
3,9,21,175,congruent,1,0
3,9,21,175,congruent,2,0
3,9,21,175,congruent,3,0
3,9,21,175,congruent,4,0
3,9,21,175,congruent,5,0
3,9,21,175,congruent,6,0
3,9,21,175,congruent,7,0
3,9,21,175,congruent,8,0
3,9,21,175,congruent,9,0
3,9,21,175,congruent,10,0
3,9,21,175,congruent,11,0
3,9,21,175,congruent,12,1
3,10,6,182,incongruent,1,0
3,10,6,182,incongruent,2,0
3,10,6,182,incongruent,3,0
3,10,6,182,incongruent,4,0
3,10,6,182,incongruent,5,0
3,10,6,182,incongruent,6,0
3,10,6,182,incongruent,7,0
3,10,6,182,incongruent,8,0
3,10,6,182,incongruent,9,0
3,10,6,182,incongruent,10,0
3,10,6,182,incongruent,11,0
3,10,6,182,incongruent,12,0
3,10,6,182,incongruent,13,0
3,10,6,182,incongruent,14,1
3,10,7,183,incongruent,1,0
3,10,7,183,incongruent,2,0
3,10,7,183,incongruent,3,0
3,10,7,183,incongruent,4,0
3,10,7,183,incongruent,5,0
3,10,7,183,incongruent,6,0
3,10,7,183,incongruent,7,0
